Time	 x	y	z	roll	pitch	yaw
(s)	 (m)	(m)	(m)	(deg)	(deg)	(deg)
13.668	 -0.00325212	 -3.02428e-16	 4.16962	 180	 91.7802	 -180
13.669	 -0.00326987	 -3.00947e-16	 4.16962	 180	 91.8028	 -180
13.67	 -0.00326713	 -2.97506e-16	 4.16962	 180	 91.8141	 -180
13.671	 -0.00324392	 -2.92186e-16	 4.16962	 180	 91.814	 -180
13.672	 -0.0032004	 -2.8498e-16	 4.16962	 180	 91.8025	 -180
13.673	 -0.00313684	 -2.75975e-16	 4.16961	 180	 91.7798	 -180
13.674	 -0.00305366	 -2.65178e-16	 4.16961	 180	 91.7459	 -180
13.675	 -0.00295137	 -2.52609e-16	 4.16961	 180	 91.701	 -180
13.676	 -0.00283062	 -2.38412e-16	 4.16962	 180	 91.6456	 -180
13.677	 -0.00269217	 -2.22658e-16	 4.16962	 180	 91.5798	 -180
13.678	 -0.0025369	 -2.05514e-16	 4.16962	 180	 91.5042	 -180
13.679	 -0.00236578	 -1.87011e-16	 4.16962	 180	 91.4191	 -180
13.68	 -0.00217988	 -1.67231e-16	 4.16962	 180	 91.3252	 -180
13.681	 -0.00198038	 -1.46278e-16	 4.16962	 180	 91.2231	 -180
13.682	 -0.00176852	 -1.24315e-16	 4.16963	 180	 91.1132	 -180
13.683	 -0.00154564	 -1.01488e-16	 4.16963	 180	 90.9965	 -180
13.684	 -0.00131313	 -7.7934e-17	 4.16963	 180	 90.8735	 -180
13.685	 -0.00107246	 -5.38178e-17	 4.16963	 180	 90.7451	 -180
13.686	 -0.000825138	 -2.93382e-17	 4.16963	 180	 90.6121	 -180
13.687	 -0.000572706	 -4.64595e-18	 4.16964	 180	 90.4752	 -180
13.688	 -0.000316754	 2.0124e-17	 4.16964	 180	 90.3355	 -180
13.689	 -5.88844e-05	 4.48445e-17	 4.16964	 180	 90.1936	 -180
13.69	 0.000199285	 6.93696e-17	 4.16964	 180	 90.0506	 -180
13.691	 0.000456137	 9.3449e-17	 4.16964	 7.02742e-09	 90.0927	 -7.02822e-09
13.692	 0.000710061	 1.17011e-16	 4.16964	 2.76805e-09	 90.2354	 -2.76838e-09
13.693	 0.000959467	 1.39812e-16	 4.16964	 1.73048e-09	 90.3766	 -1.73069e-09
13.694	 0.00120279	 1.61776e-16	 4.16964	 1.26459e-09	 90.5153	 -1.26475e-09
13.695	 0.00143851	 1.82766e-16	 4.16964	 1.00139e-09	 90.6508	 -1.00152e-09
13.696	 0.00166516	 2.02621e-16	 4.16964	 8.33254e-10	 90.7822	 -8.33363e-10
13.697	 0.0018813	 2.21282e-16	 4.16964	 7.17355e-10	 90.9087	 -7.1745e-10
13.698	 0.0020856	 2.38596e-16	 4.16964	 6.33261e-10	 91.0294	 -6.33345e-10
13.699	 0.00227677	 2.54448e-16	 4.16964	 5.70057e-10	 91.1436	 -5.70133e-10
13.7	 0.00245362	 2.68753e-16	 4.16964	 5.21306e-10	 91.2507	 -5.21375e-10
13.701	 0.00261505	 2.81432e-16	 4.16963	 4.83037e-10	 91.3498	 -4.831e-10
13.702	 0.00276005	 2.92371e-16	 4.16963	 4.52657e-10	 91.4405	 -4.52715e-10
13.703	 0.00288772	 3.01549e-16	 4.16963	 4.28433e-10	 91.5222	 -4.28487e-10
13.704	 0.00299726	 3.08888e-16	 4.16963	 4.09096e-10	 91.5943	 -4.09146e-10
13.705	 0.00308798	 3.14385e-16	 4.16963	 3.93778e-10	 91.6563	 -3.93825e-10
13.706	 0.00315934	 3.17967e-16	 4.16962	 3.81896e-10	 91.708	 -3.81939e-10
13.707	 0.00321089	 3.19594e-16	 4.16962	 3.7299e-10	 91.749	 -3.73031e-10
13.708	 0.00324231	 3.1923e-16	 4.16962	 3.66731e-10	 91.779	 -3.66769e-10
13.709	 0.0032534	 3.16978e-16	 4.16962	 3.62914e-10	 91.7978	 -3.62951e-10
13.71	 0.00324412	 3.12793e-16	 4.16962	 3.61438e-10	 91.8054	 -3.61473e-10
13.711	 0.00321452	 3.06706e-16	 4.16961	 3.62202e-10	 91.8016	 -3.62235e-10
13.712	 0.00316479	 2.98745e-16	 4.16961	 3.6528e-10	 91.7866	 -3.65312e-10
13.713	 0.00309525	 2.88976e-16	 4.16961	 3.70751e-10	 91.7604	 -3.70782e-10
13.714	 0.00300634	 2.77385e-16	 4.16961	 3.78791e-10	 91.7232	 -3.78822e-10
13.715	 0.00289863	 2.64097e-16	 4.16961	 3.89707e-10	 91.6752	 -3.89738e-10
13.716	 0.00277279	 2.492e-16	 4.16961	 4.03829e-10	 91.6167	 -4.03859e-10
13.717	 0.00262961	 2.3278e-16	 4.16961	 4.21767e-10	 91.5481	 -4.21799e-10
13.718	 0.00247	 2.14941e-16	 4.16962	 4.44285e-10	 91.4698	 -4.44318e-10
13.719	 0.00229496	 1.95719e-16	 4.16962	 4.72427e-10	 91.3823	 -4.72462e-10
13.72	 0.00210559	 1.7532e-16	 4.16962	 5.07769e-10	 91.2862	 -5.07807e-10
13.721	 0.00190308	 1.5381e-16	 4.16962	 5.52577e-10	 91.1821	 -5.52619e-10
13.722	 0.00168871	 1.31294e-16	 4.16962	 6.10183e-10	 91.0705	 -6.10231e-10
13.723	 0.0014638	 1.07989e-16	 4.16963	 6.85957e-10	 90.9524	 -6.86013e-10
13.724	 0.00122979	 8.40172e-17	 4.16963	 7.88828e-10	 90.8282	 -7.88895e-10
13.725	 0.000988135	 5.95254e-17	 4.16963	 9.34829e-10	 90.699	 -9.34911e-10
13.726	 0.000740351	 3.46851e-17	 4.16963	 1.15589e-09	 90.5653	 -1.156e-09
13.727	 0.000487994	 9.68414e-18	 4.16964	 1.52618e-09	 90.4282	 -1.52633e-09
13.728	 0.000232646	 -1.53695e-17	 4.16964	 2.26595e-09	 90.2884	 -2.26618e-09
13.729	 -2.40923e-05	 -4.03486e-17	 4.16964	 4.44988e-09	 90.1469	 -4.45035e-09
13.73	 -0.000280611	 -6.51434e-17	 4.16964	 1.46584e-07	 90.0045	 -1.46601e-07
13.731	 -0.000535302	 -8.95178e-17	 4.16964	 180	 90.138	 -180
13.732	 -0.000786571	 -1.13314e-16	 4.16964	 180	 90.2795	 -180
13.733	 -0.00103284	 -1.36385e-16	 4.16964	 180	 90.4192	 -180
13.734	 -0.00127258	 -1.58619e-16	 4.16964	 180	 90.5563	 -180
13.735	 -0.00150427	 -1.7982e-16	 4.16964	 180	 90.6898	 -180
13.736	 -0.00172647	 -1.99859e-16	 4.16964	 180	 90.819	 -180
13.737	 -0.0019378	 -2.18607e-16	 4.16964	 180	 90.943	 -180
13.738	 -0.00213692	 -2.36063e-16	 4.16964	 180	 91.0611	 -180
13.739	 -0.00232259	 -2.52107e-16	 4.16964	 180	 91.1725	 -180
13.74	 -0.00249367	 -2.66596e-16	 4.16964	 180	 91.2765	 -180
13.741	 -0.00264907	 -2.79448e-16	 4.16963	 180	 91.3725	 -180
13.742	 -0.00278782	 -2.90556e-16	 4.16963	 180	 91.4598	 -180
13.743	 -0.00290908	 -2.99856e-16	 4.16963	 180	 91.538	 -180
13.744	 -0.00301207	 -3.07242e-16	 4.16963	 180	 91.6065	 -180
13.745	 -0.00309616	 -3.12766e-16	 4.16962	 180	 91.665	 -180
13.746	 -0.00316084	 -3.16386e-16	 4.16962	 180	 91.713	 -180
13.747	 -0.00320569	 -3.18087e-16	 4.16962	 180	 91.7503	 -180
13.748	 -0.00323045	 -3.17825e-16	 4.16962	 180	 91.7765	 -180
13.749	 -0.00323497	 -3.15565e-16	 4.16962	 180	 91.7917	 -180
13.75	 -0.00321922	 -3.11377e-16	 4.16961	 180	 91.7956	 -180
13.751	 -0.00318332	 -3.05217e-16	 4.16961	 180	 91.7883	 -180
13.752	 -0.00312748	 -2.97219e-16	 4.16961	 180	 91.7697	 -180
13.753	 -0.00305207	 -2.87414e-16	 4.16961	 180	 91.7401	 -180
13.754	 -0.00295756	 -2.75801e-16	 4.16961	 180	 91.6996	 -180
13.755	 -0.00284455	 -2.62487e-16	 4.16961	 180	 91.6485	 -180
13.756	 -0.00271375	 -2.47602e-16	 4.16961	 180	 91.587	 -180
13.757	 -0.00256599	 -2.31204e-16	 4.16961	 180	 91.5156	 -180
13.758	 -0.0024022	 -2.13461e-16	 4.16962	 180	 91.4348	 -180
13.759	 -0.0022234	 -1.94449e-16	 4.16962	 180	 91.3449	 -180
13.76	 -0.00203072	 -1.74238e-16	 4.16962	 180	 91.2467	 -180
13.761	 -0.00182538	 -1.529e-16	 4.16962	 180	 91.1407	 -180
13.762	 -0.00160865	 -1.30637e-16	 4.16962	 180	 91.0276	 -180
13.763	 -0.00138189	 -1.07578e-16	 4.16963	 180	 90.9081	 -180
13.764	 -0.00114655	 -8.38621e-17	 4.16963	 180	 90.7829	 -180
13.765	 -0.000904076	 -5.96662e-17	 4.16963	 180	 90.6528	 -180
13.766	 -0.000656006	 -3.5158e-17	 4.16963	 180	 90.5187	 -180
13.767	 -0.000403891	 -1.05212e-17	 4.16963	 180	 90.3814	 -180
13.768	 -0.000149312	 1.4118e-17	 4.16964	 180	 90.2417	 -180
13.769	 0.000106134	 3.86507e-17	 4.16964	 180	 90.1006	 -180
13.77	 0.000360847	 6.29315e-17	 4.16964	 1.59246e-08	 90.0412	 -1.59264e-08
13.771	 0.000613231	 8.67657e-17	 4.16964	 3.59158e-09	 90.1826	 -3.592e-09
13.772	 0.000861703	 1.10019e-16	 4.16964	 2.03159e-09	 90.3229	 -2.03183e-09
13.773	 0.00110471	 1.32478e-16	 4.16964	 1.42278e-09	 90.4611	 -1.42295e-09
13.774	 0.00134073	 1.53991e-16	 4.16964	 1.10014e-09	 90.5964	 -1.10028e-09
13.775	 0.00156828	 1.7447e-16	 4.16964	 9.01446e-10	 90.7279	 -9.01562e-10
13.776	 0.00178594	 1.93798e-16	 4.16964	 7.67684e-10	 90.8548	 -7.67785e-10
13.777	 0.00199234	 2.11856e-16	 4.16964	 6.72191e-10	 90.9763	 -6.7228e-10
13.778	 0.00218621	 2.28548e-16	 4.16964	 6.01201e-10	 91.0917	 -6.01281e-10
13.779	 0.00236633	 2.43753e-16	 4.16963	 5.46877e-10	 91.2002	 -5.46949e-10
13.78	 0.00253156	 2.57444e-16	 4.16963	 5.04487e-10	 91.3011	 -5.04553e-10
13.781	 0.00268089	 2.69511e-16	 4.16963	 4.70951e-10	 91.3939	 -4.71012e-10
13.782	 0.00281338	 2.79846e-16	 4.16963	 4.44234e-10	 91.4779	 -4.44291e-10
13.783	 0.00292821	 2.88377e-16	 4.16963	 4.22887e-10	 91.5526	 -4.22939e-10
13.784	 0.00302466	 2.95041e-16	 4.16962	 4.05915e-10	 91.6176	 -4.05964e-10
13.785	 0.00310213	 2.99836e-16	 4.16962	 3.92659e-10	 91.6724	 -3.92704e-10
13.786	 0.00316015	 3.02745e-16	 4.16962	 3.82532e-10	 91.7168	 -3.82574e-10
13.787	 0.00319835	 3.03711e-16	 4.16962	 3.75229e-10	 91.7503	 -3.75269e-10
13.788	 0.00321651	 3.02715e-16	 4.16962	 3.70496e-10	 91.7729	 -3.70535e-10
13.789	 0.00321452	 2.99828e-16	 4.16961	 3.6813e-10	 91.7844	 -3.68166e-10
13.79	 0.00319239	 2.95009e-16	 4.16961	 3.68105e-10	 91.7847	 -3.68139e-10
13.791	 0.00315027	 2.88342e-16	 4.16961	 3.70395e-10	 91.7738	 -3.70428e-10
13.792	 0.00308843	 2.7981e-16	 4.16961	 3.75076e-10	 91.7518	 -3.75109e-10
13.793	 0.00300726	 2.69507e-16	 4.16961	 3.82303e-10	 91.7188	 -3.82334e-10
13.794	 0.00290727	 2.57542e-16	 4.16961	 3.92328e-10	 91.6751	 -3.92359e-10
13.795	 0.0027891	 2.43922e-16	 4.16961	 4.05483e-10	 91.6209	 -4.05514e-10
13.796	 0.0026535	 2.28783e-16	 4.16961	 4.22276e-10	 91.5566	 -4.22308e-10
13.797	 0.00250131	 2.12201e-16	 4.16961	 4.4342e-10	 91.4825	 -4.43454e-10
13.798	 0.00233349	 1.94267e-16	 4.16961	 4.69882e-10	 91.3991	 -4.69918e-10
13.799	 0.00215109	 1.75097e-16	 4.16962	 5.03037e-10	 91.3071	 -5.03075e-10
13.8	 0.00195527	 1.54729e-16	 4.16962	 5.44867e-10	 91.2068	 -5.44909e-10
13.801	 0.00174726	 1.33337e-16	 4.16962	 5.98351e-10	 91.099	 -5.98399e-10
13.802	 0.00152835	 1.11089e-16	 4.16962	 6.68095e-10	 90.9844	 -6.68149e-10
13.803	 0.00129992	 8.81311e-17	 4.16963	 7.61577e-10	 90.8636	 -7.61642e-10
13.804	 0.00106342	 6.46046e-17	 4.16963	 8.91929e-10	 90.7375	 -8.92008e-10
13.805	 0.000820305	 4.0607e-17	 4.16963	 1.08419e-09	 90.6068	 -1.08429e-09
13.806	 0.00057212	 1.63744e-17	 4.16963	 1.39308e-09	 90.4723	 -1.39322e-09
13.807	 0.000320415	 -7.95479e-18	 4.16963	 1.965e-09	 90.3348	 -1.96519e-09
13.808	 6.67696e-05	 -3.22589e-17	 4.16964	 3.36831e-09	 90.1954	 -3.36866e-09
13.809	 -0.000187227	 -5.64021e-17	 4.16964	 1.20339e-08	 90.0547	 -1.20352e-08
13.81	 -0.000439982	 -8.02211e-17	 4.16964	 180	 90.0863	 -180
13.811	 -0.000689912	 -1.03504e-16	 4.16964	 180	 90.2267	 -180
13.812	 -0.000935452	 -1.26145e-16	 4.16964	 180	 90.3656	 -180
13.813	 -0.00117506	 -1.4799e-16	 4.16964	 180	 90.5022	 -180
13.814	 -0.00140725	 -1.68877e-16	 4.16964	 180	 90.6357	 -180
13.815	 -0.00163055	 -1.88676e-16	 4.16964	 180	 90.7651	 -180
13.816	 -0.00184357	 -2.07212e-16	 4.16964	 180	 90.8897	 -180
13.817	 -0.00204498	 -2.24484e-16	 4.16964	 180	 91.0086	 -180
13.818	 -0.00223352	 -2.4033e-16	 4.16964	 180	 91.1212	 -180
13.819	 -0.00240802	 -2.54683e-16	 4.16963	 180	 91.2268	 -180
13.82	 -0.00256737	 -2.67503e-16	 4.16963	 180	 91.3247	 -180
13.821	 -0.0027106	 -2.78687e-16	 4.16963	 180	 91.4142	 -180
13.822	 -0.0028368	 -2.8809e-16	 4.16963	 180	 91.4948	 -180
13.823	 -0.0029452	 -2.95675e-16	 4.16962	 180	 91.5661	 -180
13.824	 -0.00303511	 -3.01344e-16	 4.16962	 180	 91.6275	 -180
13.825	 -0.00310598	 -3.0515e-16	 4.16962	 180	 91.6787	 -180
13.826	 -0.00315738	 -3.07038e-16	 4.16962	 180	 91.7194	 -180
13.827	 -0.00318898	 -3.06988e-16	 4.16962	 180	 91.7492	 -180
13.828	 -0.0032006	 -3.05047e-16	 4.16961	 180	 91.7682	 -180
13.829	 -0.00319216	 -3.01163e-16	 4.16961	 180	 91.776	 -180
13.83	 -0.00316373	 -2.95388e-16	 4.16961	 180	 91.7727	 -180
13.831	 -0.0031155	 -2.87663e-16	 4.16961	 180	 91.7583	 -180
13.832	 -0.00304776	 -2.78094e-16	 4.16961	 180	 91.7329	 -180
13.833	 -0.00296095	 -2.66721e-16	 4.16961	 180	 91.6967	 -180
13.834	 -0.00285561	 -2.53688e-16	 4.16961	 180	 91.6498	 -180
13.835	 -0.00273242	 -2.39131e-16	 4.16961	 180	 91.5926	 -180
13.836	 -0.00259214	 -2.23096e-16	 4.16961	 180	 91.5254	 -180
13.837	 -0.00243567	 -2.05672e-16	 4.16961	 180	 91.4487	 -180
13.838	 -0.00226398	 -1.86981e-16	 4.16961	 180	 91.363	 -180
13.839	 -0.00207815	 -1.67071e-16	 4.16962	 180	 91.2687	 -180
13.84	 -0.00187936	 -1.46075e-16	 4.16962	 180	 91.1666	 -180
13.841	 -0.00166884	 -1.24114e-16	 4.16962	 180	 91.0571	 -180
13.842	 -0.00144792	 -1.01281e-16	 4.16962	 180	 90.941	 -180
13.843	 -0.00121799	 -7.78032e-17	 4.16963	 180	 90.8191	 -180
13.844	 -0.000980491	 -5.37888e-17	 4.16963	 180	 90.6921	 -180
13.845	 -0.000736911	 -2.94307e-17	 4.16963	 180	 90.5608	 -180
13.846	 -0.000488777	 -4.88394e-18	 4.16963	 180	 90.426	 -180
13.847	 -0.000237647	 1.97082e-17	 4.16963	 180	 90.2886	 -180
13.848	 1.49046e-05	 4.42328e-17	 4.16963	 180	 90.1494	 -180
13.849	 0.000267296	 6.8554e-17	 4.16964	 180	 90.0093	 -180
13.85	 0.000517944	 9.24728e-17	 4.16964	 5.04606e-09	 90.1309	 -5.04664e-09
13.851	 0.00076528	 1.1585e-16	 4.16964	 2.44478e-09	 90.2701	 -2.44507e-09
13.852	 0.00100775	 1.38513e-16	 4.16964	 1.62012e-09	 90.4077	 -1.62032e-09
13.853	 0.00124384	 1.60314e-16	 4.16964	 1.21729e-09	 90.5426	 -1.21744e-09
13.854	 0.00147208	 1.81053e-16	 4.16964	 9.79891e-10	 90.6741	 -9.80016e-10
13.855	 0.00169102	 2.00646e-16	 4.16964	 8.24374e-10	 90.8013	 -8.24482e-10
13.856	 0.00189931	 2.18949e-16	 4.16964	 7.15345e-10	 90.9235	 -7.15439e-10
13.857	 0.00209564	 2.35847e-16	 4.16963	 6.35348e-10	 91.0399	 -6.35431e-10
13.858	 0.00227879	 2.51337e-16	 4.16963	 5.74714e-10	 91.1497	 -5.74789e-10
13.859	 0.0024476	 2.65329e-16	 4.16963	 5.27667e-10	 91.2523	 -5.27736e-10
13.86	 0.00260103	 2.77725e-16	 4.16963	 4.90594e-10	 91.347	 -4.90658e-10
13.861	 0.00273812	 2.88393e-16	 4.16963	 4.6113e-10	 91.4333	 -4.61188e-10
13.862	 0.00285802	 2.97279e-16	 4.16962	 4.37568e-10	 91.5105	 -4.37623e-10
13.863	 0.00295998	 3.04298e-16	 4.16962	 4.18815e-10	 91.5783	 -4.18866e-10
13.864	 0.00304336	 3.09416e-16	 4.16962	 4.04058e-10	 91.6361	 -4.04105e-10
13.865	 0.00310766	 3.12683e-16	 4.16962	 3.92659e-10	 91.6837	 -3.92703e-10
13.866	 0.00315247	 3.14015e-16	 4.16962	 3.84236e-10	 91.7207	 -3.84278e-10
13.867	 0.00317752	 3.13408e-16	 4.16961	 3.78511e-10	 91.747	 -3.78551e-10
13.868	 0.00318266	 3.10857e-16	 4.16961	 3.75255e-10	 91.7622	 -3.75292e-10
13.869	 0.00316786	 3.06336e-16	 4.16961	 3.74389e-10	 91.7665	 -3.74425e-10
13.87	 0.00313322	 2.99871e-16	 4.16961	 3.75865e-10	 91.7596	 -3.759e-10
13.871	 0.00307897	 2.91528e-16	 4.16961	 3.79758e-10	 91.7418	 -3.79792e-10
13.872	 0.00300544	 2.81332e-16	 4.16961	 3.8617e-10	 91.713	 -3.86203e-10
13.873	 0.00291311	 2.69341e-16	 4.16961	 3.95305e-10	 91.6736	 -3.95337e-10
13.874	 0.00280256	 2.55676e-16	 4.16961	 4.07518e-10	 91.6236	 -4.0755e-10
13.875	 0.00267448	 2.40456e-16	 4.16961	 4.23217e-10	 91.5635	 -4.2325e-10
13.876	 0.00252968	 2.23739e-16	 4.16961	 4.43064e-10	 91.4936	 -4.43098e-10
13.877	 0.00236907	 2.05625e-16	 4.16961	 4.67923e-10	 91.4144	 -4.67959e-10
13.878	 0.00219367	 1.86212e-16	 4.16961	 4.99042e-10	 91.3263	 -4.9908e-10
13.879	 0.00200458	 1.65596e-16	 4.16962	 5.38175e-10	 91.23	 -5.38217e-10
13.88	 0.00180297	 1.43925e-16	 4.16962	 5.87945e-10	 91.1259	 -5.87991e-10
13.881	 0.00159012	 1.21359e-16	 4.16962	 6.52344e-10	 91.0149	 -6.52397e-10
13.882	 0.00136737	 9.79923e-17	 4.16962	 7.37736e-10	 90.8975	 -7.37798e-10
13.883	 0.00113611	 7.39945e-17	 4.16962	 8.54933e-10	 90.7745	 -8.55008e-10
13.884	 0.00089779	 4.94567e-17	 4.16963	 1.02396e-09	 90.6467	 -1.02405e-09
13.885	 0.00065391	 2.45458e-17	 4.16963	 1.28617e-09	 90.5149	 -1.28629e-09
13.886	 0.000405997	 -5.04944e-19	 4.16963	 1.7433e-09	 90.3799	 -1.74347e-09
13.887	 0.000155605	 -2.55699e-17	 4.16963	 2.73047e-09	 90.2426	 -2.73075e-09
13.888	 -9.56948e-05	 -5.05087e-17	 4.16963	 6.38378e-09	 90.1038	 -6.38446e-09
13.889	 -0.000346328	 -7.51673e-17	 4.16964	 180	 90.0357	 -180
13.89	 -0.000594724	 -9.93242e-17	 4.16964	 180	 90.1748	 -180
13.891	 -0.000839326	 -1.22882e-16	 4.16964	 180	 90.3129	 -180
13.892	 -0.0010786	 -1.45623e-16	 4.16964	 180	 90.4489	 -180
13.893	 -0.00131106	 -1.67472e-16	 4.16964	 180	 90.5821	 -180
13.894	 -0.00153523	 -1.88284e-16	 4.16964	 180	 90.7116	 -180
13.895	 -0.00174972	 -2.07882e-16	 4.16964	 180	 90.8367	 -180
13.896	 -0.00195319	 -2.26176e-16	 4.16963	 180	 90.9564	 -180
13.897	 -0.00214436	 -2.43077e-16	 4.16963	 180	 91.0701	 -180
13.898	 -0.00232205	 -2.5853e-16	 4.16963	 180	 91.1771	 -180
13.899	 -0.00248513	 -2.72428e-16	 4.16963	 180	 91.2767	 -180
13.9	 -0.0026326	 -2.84653e-16	 4.16963	 180	 91.3682	 -180
13.901	 -0.00276353	 -2.95157e-16	 4.16963	 180	 91.4512	 -180
13.902	 -0.00287712	 -3.03837e-16	 4.16962	 180	 91.525	 -180
13.903	 -0.00297264	 -3.1066e-16	 4.16962	 180	 91.5893	 -180
13.904	 -0.00304952	 -3.15605e-16	 4.16962	 180	 91.6436	 -180
13.905	 -0.00310726	 -3.18656e-16	 4.16962	 180	 91.6876	 -180
13.906	 -0.00314553	 -3.19742e-16	 4.16961	 180	 91.721	 -180
13.907	 -0.00316408	 -3.18887e-16	 4.16961	 180	 91.7436	 -180
13.908	 -0.00316281	 -3.16078e-16	 4.16961	 180	 91.7552	 -180
13.909	 -0.00314173	 -3.11333e-16	 4.16961	 180	 91.7559	 -180
13.91	 -0.00310097	 -3.04675e-16	 4.16961	 180	 91.7456	 -180
13.911	 -0.0030408	 -2.96168e-16	 4.16961	 180	 91.7243	 -180
13.912	 -0.0029616	 -2.85843e-16	 4.16961	 180	 91.6922	 -180
13.913	 -0.00286387	 -2.73803e-16	 4.16961	 180	 91.6496	 -180
13.914	 -0.00274822	 -2.60164e-16	 4.16961	 180	 91.5966	 -180
13.915	 -0.0026154	 -2.45043e-16	 4.16961	 180	 91.5337	 -180
13.916	 -0.00246622	 -2.28484e-16	 4.16961	 180	 91.4611	 -180
13.917	 -0.00230164	 -2.10579e-16	 4.16961	 180	 91.3794	 -180
13.918	 -0.00212268	 -1.91455e-16	 4.16961	 180	 91.2891	 -180
13.919	 -0.00193047	 -1.71146e-16	 4.16962	 180	 91.1908	 -180
13.92	 -0.00172623	 -1.49747e-16	 4.16962	 180	 91.085	 -180
13.921	 -0.00151121	 -1.27446e-16	 4.16962	 180	 90.9724	 -180
13.922	 -0.00128679	 -1.04381e-16	 4.16962	 180	 90.8538	 -180
13.923	 -0.00105437	 -8.07618e-17	 4.16962	 180	 90.7299	 -180
13.924	 -0.000815401	 -5.66534e-17	 4.16963	 180	 90.6014	 -180
13.925	 -0.000571387	 -3.22318e-17	 4.16963	 180	 90.4692	 -180
13.926	 -0.000323858	 -7.72586e-18	 4.16963	 180	 90.3341	 -180
13.927	 -7.43648e-05	 1.6748e-17	 4.16963	 180	 90.197	 -180
13.928	 0.000175527	 4.10635e-17	 4.16963	 180	 90.0586	 -180
13.929	 0.000424253	 6.50899e-17	 4.16963	 8.29957e-09	 90.0801	 -8.3005e-09
13.93	 0.000670253	 8.85702e-17	 4.16963	 3.04608e-09	 90.2182	 -3.04644e-09
13.931	 0.000911986	 1.11435e-16	 4.16964	 1.87284e-09	 90.355	 -1.87306e-09
13.932	 0.00114794	 1.33533e-16	 4.16964	 1.35838e-09	 90.4895	 -1.35855e-09
13.933	 0.00137663	 1.54703e-16	 4.16963	 1.07101e-09	 90.6209	 -1.07114e-09
13.934	 0.00159664	 1.74802e-16	 4.16963	 8.88647e-10	 90.7483	 -8.88762e-10
13.935	 0.00180658	 1.93728e-16	 4.16963	 7.63511e-10	 90.8711	 -7.63611e-10
13.936	 0.00200514	 2.11355e-16	 4.16963	 6.7298e-10	 90.9883	 -6.73068e-10
13.937	 0.00219109	 2.27608e-16	 4.16963	 6.05069e-10	 91.0993	 -6.05148e-10
13.938	 0.00236325	 2.42386e-16	 4.16963	 5.52755e-10	 91.2034	 -5.52827e-10
13.939	 0.00252055	 2.55571e-16	 4.16963	 5.11764e-10	 91.2999	 -5.1183e-10
13.94	 0.00266202	 2.6709e-16	 4.16962	 4.79221e-10	 91.3883	 -4.79282e-10
13.941	 0.00278678	 2.76858e-16	 4.16962	 4.53267e-10	 91.4679	 -4.53324e-10
13.942	 0.00289403	 2.84847e-16	 4.16962	 4.32555e-10	 91.5384	 -4.32608e-10
13.943	 0.00298313	 2.90968e-16	 4.16962	 4.16144e-10	 91.5991	 -4.16193e-10
13.944	 0.00305351	 2.95156e-16	 4.16962	 4.03371e-10	 91.6498	 -4.03417e-10
13.945	 0.00310474	 2.9739e-16	 4.16961	 3.93778e-10	 91.6902	 -3.93822e-10
13.946	 0.00313651	 2.97701e-16	 4.16961	 3.86984e-10	 91.72	 -3.87026e-10
13.947	 0.00314862	 2.96112e-16	 4.16961	 3.82812e-10	 91.739	 -3.82851e-10
13.948	 0.00314101	 2.92552e-16	 4.16961	 3.81056e-10	 91.7471	 -3.81093e-10
13.949	 0.00311372	 2.8711e-16	 4.16961	 3.81717e-10	 91.7442	 -3.81753e-10
13.95	 0.00306694	 2.79788e-16	 4.16961	 3.84796e-10	 91.7304	 -3.84831e-10
13.951	 0.00300096	 2.70666e-16	 4.16961	 3.90369e-10	 91.7058	 -3.90402e-10
13.952	 0.0029162	 2.59821e-16	 4.16961	 3.98663e-10	 91.6705	 -3.98697e-10
13.953	 0.00281319	 2.47345e-16	 4.16961	 4.09935e-10	 91.6248	 -4.09968e-10
13.954	 0.00269259	 2.33317e-16	 4.16961	 4.24566e-10	 91.5689	 -4.24599e-10
13.955	 0.00255516	 2.17784e-16	 4.16961	 4.43191e-10	 91.5031	 -4.43226e-10
13.956	 0.00240176	 2.00848e-16	 4.16961	 4.66549e-10	 91.428	 -4.66585e-10
13.957	 0.00223336	 1.8257e-16	 4.16961	 4.95759e-10	 91.3439	 -4.95798e-10
13.958	 0.002051	 1.63092e-16	 4.16961	 5.32425e-10	 91.2515	 -5.32466e-10
13.959	 0.00185585	 1.42547e-16	 4.16961	 5.78861e-10	 91.1512	 -5.78907e-10
13.96	 0.00164913	 1.21086e-16	 4.16962	 6.38503e-10	 91.0438	 -6.38554e-10
13.961	 0.00143212	 9.88017e-17	 4.16962	 7.16821e-10	 90.9298	 -7.1688e-10
13.962	 0.00120621	 7.58385e-17	 4.16962	 8.22848e-10	 90.8101	 -8.22919e-10
13.963	 0.000972791	 5.23484e-17	 4.16962	 9.72792e-10	 90.6853	 -9.72879e-10
13.964	 0.000733342	 2.856e-17	 4.16963	 1.19859e-09	 90.5562	 -1.1987e-09
13.965	 0.000489361	 4.59101e-18	 4.16963	 1.57353e-09	 90.4237	 -1.57369e-09
13.966	 0.000242379	 -1.94298e-17	 4.16963	 2.31048e-09	 90.2886	 -2.31072e-09
13.967	 -6.05639e-06	 -4.3368e-17	 4.16963	 4.39578e-09	 90.1517	 -4.39625e-09
13.968	 -0.000254388	 -6.71158e-17	 4.16963	 4.79968e-08	 90.0139	 -4.8002e-08
